Title                                                           27.01.2026 14:47
________________________________________________________________________________

Title


Curve Name:
  $INFILL-70
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]           [mg]
            402            402        98.8435             97        3.40832
            403            403        98.9919        97.1667         3.4083
            404            404        99.1506        97.3333        3.40827
            405            405        99.3081           97.5        3.40824
            406            406        99.4591        97.6667        3.40821
            407            407        99.6139        97.8333        3.40819
            408            408        99.7727             98        3.40818
            409            409        99.9223        98.1667        3.40817
            410            410        100.073        98.3333        3.40815
            411            411        100.223           98.5        3.40813
            412            412        100.386        98.6667        3.40812
            413            413        100.537        98.8333        3.40811
            414            414        100.685             99         3.4081
            415            415        100.832        99.1667        3.40808
            416            416        100.984        99.3333        3.40807
            417            417        101.144           99.5        3.40806
            418            418        101.298        99.6667        3.40804
            419            419        101.453        99.8333        3.40803
            420            420        101.602            100        3.40801
            421            421        101.752        100.167        3.40799
            422            422        101.902        100.333        3.40798
            423            423        102.064          100.5        3.40796
            424            424        102.218        100.667        3.40795
            425            425        102.369        100.833        3.40795
            426            426        102.528            101        3.40795
            427            427        102.681        101.167        3.40794
            428            428        102.843        101.333        3.40793
            429            429        102.991          101.5        3.40792
            430            430         103.15        101.667        3.40791
            431            431        103.301        101.833        3.40791
            432            432        103.455            102        3.40791
            433            433        103.614        102.167        3.40791
            434            434        103.759        102.333        3.40789
            435            435        103.912          102.5        3.40787
            436            436         104.07        102.667        3.40786
            437            437        104.226        102.833        3.40785
            438            438        104.377            103        3.40781
            439            439        104.532        103.167        3.40779
            440            440        104.687        103.333        3.40776
            441            441        104.844          103.5        3.40773
            442            442        105.004        103.667        3.40772
            443            443        105.151        103.833        3.40772
            444            444        105.307            104        3.40771
            445            445        105.457        104.167         3.4077
            446            446        105.612        104.333        3.40768
            447            447        105.768          104.5        3.40768
            448            448        105.916        104.667        3.40768
            449            449        106.083        104.833        3.40768
            450            450        106.226            105        3.40767
            451            451        106.387        105.167        3.40764
            452            452        106.541        105.333        3.40762
            453            453        106.694          105.5         3.4076
            454            454        106.844        105.667        3.40759
            455            455        107.005        105.833        3.40757
            456            456        107.155            106        3.40756
            457            457        107.315        106.167        3.40754
            458            458        107.469        106.333        3.40752
            459            459        107.617          106.5        3.40752
            460            460        107.763        106.667        3.40752
            461            461        107.922        106.833        3.40751
            462            462        108.088            107         3.4075
            463            463        108.237        107.167        3.40748
            464            464        108.387        107.333        3.40747
            465            465        108.548          107.5        3.40745
            466            466        108.704        107.667        3.40744
            467            467        108.855        107.833        3.40741
            468            468        109.003            108        3.40738
            469            469        109.168        108.167        3.40735
            470            470        109.313        108.333        3.40732
            471            471        109.464          108.5         3.4073
            472            472        109.625        108.667        3.40729
            473            473        109.784        108.833        3.40726
            474            474        109.941            109        3.40723
            475            475        110.096        109.167        3.40722
            476            476        110.239        109.333        3.40721
            477            477        110.399          109.5        3.40721
            478            478        110.559        109.667         3.4072
            479            479        110.713        109.833        3.40718
            480            480         110.87            110        3.40716
            481            481        111.027        110.167        3.40714
            482            482        111.184        110.333        3.40712
            483            483        111.336          110.5         3.4071
            484            484         111.49        110.667        3.40706
            485            485        111.647        110.833        3.40703
            486            486        111.803            111          3.407
            487            487        111.952        111.167        3.40698
            488            488          112.1        111.333        3.40698
            489            489        112.258          111.5        3.40696
            490            490        112.416        111.667        3.40694
            491            491        112.576        111.833        3.40693
            492            492        112.731            112        3.40693
            493            493        112.897        112.167        3.40692
            494            494        113.046        112.333        3.40691
            495            495        113.193          112.5        3.40689
            496            496        113.347        112.667        3.40688
            497            497        113.498        112.833        3.40687
            498            498        113.654            113        3.40685
            499            499        113.809        113.167        3.40683
            500            500        113.974        113.333        3.40681
            501            501        114.125          113.5         3.4068
            502            502        114.288        113.667        3.40678
            503            503        114.443        113.833        3.40677
            504            504         114.59            114        3.40675
            505            505        114.748        114.167        3.40673
            506            506        114.902        114.333        3.40671
            507            507        115.061          114.5        3.40669
            508            508         115.22        114.667        3.40667
            509            509         115.37        114.833        3.40664
            510            510        115.525            115        3.40662
            511            511        115.676        115.167         3.4066
            512            512        115.836        115.333        3.40659
            513            513        115.994          115.5        3.40658
            514            514        116.164        115.667        3.40657
            515            515        116.311        115.833        3.40656
            516            516        116.458            116        3.40656
            517            517        116.622        116.167        3.40656
            518            518         116.78        116.333        3.40655
            519            519        116.935          116.5        3.40653
            520            520        117.092        116.667        3.40651
            521            521        117.239        116.833        3.40648
            522            522        117.398            117        3.40646
            523            523        117.557        117.167        3.40643
            524            524        117.704        117.333        3.40641
            525            525        117.868          117.5        3.40638
            526            526        118.024        117.667        3.40636
            527            527        118.181        117.833        3.40634
            528            528         118.34            118        3.40632
            529            529        118.496        118.167         3.4063
            530            530        118.645        118.333        3.40628
            531            531          118.8          118.5        3.40627
            532            532        118.961        118.667        3.40625
            533            533        119.113        118.833        3.40624
            534            534        119.277            119        3.40622
            535            535        119.435        119.167         3.4062
            536            536        119.587        119.333        3.40618
            537            537        119.743          119.5        3.40616
            538            538        119.904        119.667        3.40613
            539            539        120.054        119.833        3.40611
            540            540        120.212            120        3.40609
            541            541        120.372        120.167        3.40608
            542            542        120.526        120.333        3.40607
            543            543        120.683          120.5        3.40605
            544            544        120.847        120.667        3.40604
            545            545        121.002        120.833        3.40602
            546            546        121.151            121          3.406
            547            547        121.314        121.167        3.40598
            548            548        121.475        121.333        3.40596
            549            549        121.627          121.5        3.40595
            550            550        121.782        121.667        3.40592
            551            551        121.936        121.833         3.4059
            552            552        122.097            122        3.40588
            553            553        122.257        122.167        3.40586
            554            554        122.414        122.333        3.40584
            555            555        122.575          122.5        3.40581
            556            556        122.732        122.667        3.40578
            557            557        122.887        122.833        3.40575
            558            558        123.041            123         3.4057
            559            559        123.196        123.167        3.40567
            560            560        123.361        123.333        3.40565
            561            561        123.513          123.5        3.40562
            562            562        123.677        123.667         3.4056
            563            563        123.829        123.833        3.40558
            564            564        123.983            124        3.40556
            565            565        124.142        124.167        3.40554
            566            566        124.297        124.333        3.40553
            567            567        124.451          124.5        3.40551
            568            568        124.615        124.667        3.40548
            569            569        124.772        124.833        3.40545
            570            570        124.921            125        3.40541
            571            571        125.083        125.167        3.40538
            572            572        125.228        125.333        3.40535
            573            573        125.385          125.5        3.40531
            574            574        125.549        125.667        3.40529
            575            575        125.707        125.833        3.40526
            576            576        125.865            126        3.40524
            577            577         126.02        126.167        3.40521
            578            578        126.173        126.333        3.40518
            579            579        126.332          126.5        3.40516
            580            580        126.491        126.667        3.40513
            581            581        126.644        126.833         3.4051
            582            582        126.808            127        3.40507
