Title                                                           12.02.2026 11:14
________________________________________________________________________________

Title


Curve Name:
  $D60-TN200-V70-TB60
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]           [mg]
            318            318        86.1078             83        2.65284
            319            319        86.2522        83.1667        2.65282
            320            320        86.3993        83.3333         2.6528
            321            321        86.5555           83.5        2.65278
            322            322        86.7077        83.6667        2.65276
            323            323        86.8613        83.8333        2.65273
            324            324        87.0109             84        2.65271
            325            325        87.1567        84.1667        2.65268
            326            326        87.3063        84.3333        2.65265
            327            327        87.4625           84.5        2.65262
            328            328        87.6108        84.6667        2.65259
            329            329        87.7683        84.8333        2.65257
            330            330        87.9166             85        2.65255
            331            331        88.0624        85.1667        2.65255
            332            332        88.2172        85.3333        2.65256
            333            333        88.3708           85.5        2.65259
            334            334        88.5244        85.6667        2.65261
            335            335         88.674        85.8333        2.65267
            336            336        88.8211             86        2.65272
            337            337         88.972        86.1667        2.65276
            338            338        89.1308        86.3333        2.65281
            339            339        89.2778           86.5        2.65288
            340            340        89.4236        86.6667        2.65294
            341            341        89.5849        86.8333          2.653
            342            342        89.7346             87        2.65306
            343            343        89.8895        87.1667        2.65311
            344            344        90.0378        87.3333        2.65315
            345            345        90.1914           87.5        2.65318
            346            346        90.3423        87.6667        2.65321
            347            347        90.4881        87.8333        2.65322
            348            348         90.639             88        2.65325
            349            349        90.7991        88.1667        2.65328
            350            350        90.9513        88.3333         2.6533
            351            351        91.0997           88.5        2.65334
            352            352        91.2519        88.6667        2.65336
            353            353        91.4042        88.8333        2.65338
            354            354        91.5512             89        2.65341
            355            355        91.7061        89.1667        2.65343
            356            356        91.8596        89.3333        2.65346
            357            357        92.0106           89.5        2.65349
            358            358         92.159        89.6667        2.65352
            359            359        92.3164        89.8333        2.65357
            360            360        92.4674             90         2.6536
            361            361        92.6144        90.1667        2.65363
            362            362        92.7797        90.3333        2.65366
            363            363        92.9229           90.5        2.65368
            364            364        93.0777        90.6667         2.6537
            365            365        93.2287        90.8333        2.65372
            366            366        93.3744             91        2.65374
            367            367         93.524        91.1667        2.65375
            368            368        93.6854        91.3333        2.65376
            369            369        93.8364           91.5        2.65377
            370            370        93.9899        91.6667        2.65378
            371            371        94.1409        91.8333        2.65381
            372            372        94.3088             92        2.65383
            373            373        94.4467        92.1667        2.65386
            374            374        94.6054        92.3333        2.65389
            375            375         94.759           92.5        2.65393
            376            376        94.9086        92.6667        2.65396
            377            377        95.0583        92.8333        2.65398
            378            378        95.2158             93          2.654
            379            379        95.3615        93.1667          2.654
            380            380        95.5098        93.3333        2.65401
            381            381        95.6699           93.5        2.65403
